datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2002-04-25,149.53,99586.59000000003,24.700000000000006,99736.12000000002,2.1757886857987074e-05,0.9973612000000012,0.0029308999999992924
2002-04-26,142.65,99586.59000000003,24.700000000000006,99729.24000000002,-6.898202978022905e-05,0.9972924000000011,0.0029996999999993834
2002-04-29,148.54,99586.59000000003,24.700000000000006,99735.13000000002,5.9059910614056577e-05,0.9973513000000012,0.0029407999999992995
2002-04-30,150.45999999999998,99586.59000000003,24.700000000000006,99737.05000000003,1.9250990097585685e-05,0.9973705000000013,0.0029215999999991915
2002-05-01,148.66,99586.59000000003,24.700000000000006,99735.25000000003,-1.8047455785041855e-05,0.9973525000000012,0.002939599999999265
2002-05-02,146.85999999999999,99586.59000000003,24.700000000000006,99733.45000000003,-1.8047781501606686e-05,0.9973345000000011,0.0029575999999993385
2002-05-03,145.75,99586.59000000003,24.700000000000006,99732.34000000003,-1.1129666125042625e-05,0.9973234000000011,0.00296869999999938
2002-05-06,140.42,99586.59000000003,24.700000000000006,99727.01000000002,-5.344304565602087e-05,0.997270100000001,0.003021999999999414
2002-05-07,139.3,99586.59000000003,24.700000000000006,99725.89000000003,-1.1230658574779007e-05,0.9972589000000011,0.003033199999999403
2002-05-08,151.07999999999998,99586.59000000003,24.700000000000006,99737.67000000003,0.00011812378911835175,0.997376700000001,0.0029153999999994573
2002-05-09,149.96,99586.59000000003,24.700000000000006,99736.55000000003,-1.122945823772703e-05,0.9973655000000011,0.0029265999999993353
2002-05-10,144.57,99586.59000000003,24.700000000000006,99731.16000000003,-5.4042374636020796e-05,0.9973116000000011,0.0029804999999993864
2002-05-13,148.41,99586.59000000003,24.700000000000006,99735.00000000003,3.850351284384601e-05,0.997350000000001,0.0029420999999995034
2002-05-14,158.76999999999998,99586.59000000003,24.700000000000006,99745.36000000003,0.00010387526946398218,0.9974536000000008,0.002838499999999633
2002-05-15,156.72,99586.59000000003,24.700000000000006,99743.31000000003,-2.055233446451865e-05,0.9974331000000007,0.002858999999999723
2002-05-16,156.29,99586.59000000003,24.700000000000006,99742.88000000002,-4.311066075568526e-06,0.9974288000000007,0.002863299999999791
2002-05-17,155.05,99586.59000000003,24.700000000000006,99741.64000000003,-1.2431965068504525e-05,0.9974164000000008,0.0028756999999997035
2002-05-20,153.37,99586.59000000003,24.700000000000006,99739.96000000002,-1.6843516910336476e-05,0.9973996000000007,0.0028924999999997425
2002-05-21,145.44,99586.59000000003,24.700000000000006,99732.03000000003,-7.950674935097712e-05,0.9973203000000007,0.002971799999999747
2002-05-22,150.77,99586.59000000003,24.700000000000006,99737.36000000003,5.344321177469524e-05,0.9973736000000009,0.002918499999999602
2002-05-23,156.1,99586.59000000003,24.700000000000006,99742.69000000003,5.34403557503893e-05,0.9974269000000009,0.002865199999999568
2002-05-24,149.72,99586.59000000003,24.700000000000006,99736.31000000003,-6.396458727953025e-05,0.997363100000001,0.0029289999999995153
2002-05-28,148.66,99586.59000000003,24.700000000000006,99735.25000000003,-1.0628025039149946e-05,0.997352500000001,0.002939599999999487
2002-05-29,148.66,99586.59000000003,24.700000000000006,99735.25000000003,0.0,0.997352500000001,0.002939599999999487
2002-05-30,150.03,99586.59000000003,24.700000000000006,99736.62000000002,1.3736367031613739e-05,0.9973662000000009,0.0029258999999995927
2002-05-31,144.45,99586.59000000003,24.700000000000006,99731.04000000002,-5.594735414138352e-05,0.9973104000000008,0.002981699999999643
2002-06-03,142.03,99586.59000000003,24.700000000000006,99728.62000000002,-2.4265263853684438e-05,0.9972862000000008,0.0030058999999996727
2002-06-04,141.22,99586.59000000003,24.700000000000006,99727.81000000003,-8.122041596503315e-06,0.9972781000000007,0.003013999999999739
2002-06-05,140.85000000000002,99586.59000000003,24.700000000000006,99727.44000000003,-3.71009851707349e-06,0.9972744000000008,0.003017699999999679
2002-06-06,137.38,99586.59000000003,24.700000000000006,99723.97000000003,-3.479483680723927e-05,0.9972397000000007,0.003052399999999733
2002-06-07,132.67,99586.59000000003,24.700000000000006,99719.26000000002,-4.723036999032537e-05,0.9971926000000007,0.0030994999999998107
2002-06-10,133.16,99586.59000000003,24.700000000000006,99719.75000000003,4.913794988015141e-06,0.9971975000000006,0.0030945999999998364
2002-06-11,126.84,99586.59000000003,24.700000000000006,99713.43000000002,-6.33776157682453e-05,0.9971343000000006,0.0031577999999998774
2002-06-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,-1.303736116586851e-05,0.9971213000000007,0.003170799999999807
2002-06-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-06-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-01,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-08,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-15,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-22,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-29,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-07-31,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-01,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-08,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-15,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-22,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-29,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-08-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-09-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-01,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-08,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-15,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-22,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-29,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-10-31,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-01,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-08,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-15,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-22,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-11-29,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2002-12-31,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-08,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-09,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-15,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-16,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-22,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-23,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-29,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-30,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-01-31,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-02-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-05,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-06,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-07,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-10,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-11,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-12,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-13,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-14,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-17,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-18,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-19,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-20,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-21,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-24,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-25,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-26,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-27,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-28,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-03-31,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-04-01,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-04-02,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-04-03,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
2003-04-04,0.0,99712.13000000002,26.000000000000007,99712.13000000002,0.0,0.9971213000000007,0.003170799999999807
